Date,SKU,Quantity,Revenue,Current_Stock
2022-08-08,SOCKS-004,8,320,239
2022-08-09,SOCKS-004,6,240,456
2022-08-10,SOCKS-004,7,280,467
2022-08-11,SOCKS-004,6,240,369
2022-08-12,SOCKS-004,7,280,339
2022-08-13,SOCKS-004,7,280,477
2022-08-14,SOCKS-004,6,240,255
2022-08-15,SOCKS-004,7,280,398
2022-08-16,SOCKS-004,8,320,166
2022-08-17,SOCKS-004,5,200,161
2022-08-18,SOCKS-004,5,200,185
2022-08-19,SOCKS-004,7,280,481
2022-08-20,SOCKS-004,7,280,388
2022-08-21,SOCKS-004,6,240,436
2022-08-22,SOCKS-004,4,160,461
2022-08-23,SOCKS-004,6,240,480
2022-08-24,SOCKS-004,6,240,213
2022-08-25,SOCKS-004,6,240,119
2022-08-26,SOCKS-004,6,240,475
2022-08-27,SOCKS-004,6,240,491
2022-08-28,SOCKS-004,5,200,204
2022-08-29,SOCKS-004,4,160,199
2022-08-30,SOCKS-004,5,200,431
2022-08-31,SOCKS-004,5,200,178
2022-09-01,SOCKS-004,5,200,495
2022-09-02,SOCKS-004,4,160,195
2022-09-03,SOCKS-004,5,200,323
2022-09-04,SOCKS-004,5,200,105
2022-09-05,SOCKS-004,5,200,262
2022-09-06,SOCKS-004,5,200,325
2022-09-07,SOCKS-004,5,200,417
2022-09-08,SOCKS-004,4,160,309
2022-09-09,SOCKS-004,6,240,481
2022-09-10,SOCKS-004,4,160,445
2022-09-11,SOCKS-004,5,200,493
2022-09-12,SOCKS-004,4,160,283
2022-09-13,SOCKS-004,4,160,169
2022-09-14,SOCKS-004,5,200,232
2022-09-15,SOCKS-004,5,200,320
2022-09-16,SOCKS-004,5,200,145
2022-09-17,SOCKS-004,4,160,375
2022-09-18,SOCKS-004,5,200,278
2022-09-19,SOCKS-004,4,160,261
2022-09-20,SOCKS-004,4,160,430
2022-09-21,SOCKS-004,4,160,222
2022-09-22,SOCKS-004,6,240,153
2022-09-23,SOCKS-004,4,160,477
2022-09-24,SOCKS-004,5,200,212
2022-09-25,SOCKS-004,5,200,411
2022-09-26,SOCKS-004,4,160,234
2022-09-27,SOCKS-004,5,200,311
2022-09-28,SOCKS-004,4,160,212
2022-09-29,SOCKS-004,5,200,372
2022-09-30,SOCKS-004,4,160,414
2022-10-01,SOCKS-004,5,200,144
2022-10-02,SOCKS-004,4,160,207
2022-10-03,SOCKS-004,4,160,276
2022-10-04,SOCKS-004,4,160,327
2022-10-05,SOCKS-004,4,160,366
2022-10-06,SOCKS-004,5,200,457
2022-10-07,SOCKS-004,5,200,274
2022-10-08,SOCKS-004,6,240,389
2022-10-09,SOCKS-004,5,200,459
2022-10-10,SOCKS-004,6,240,303
2022-10-11,SOCKS-004,5,200,181
2022-10-12,SOCKS-004,4,160,280
2022-10-13,SOCKS-004,5,200,279
2022-10-14,SOCKS-004,4,160,270
2022-10-15,SOCKS-004,6,240,495
2022-10-16,SOCKS-004,4,160,336
2022-10-17,SOCKS-004,4,160,228
2022-10-18,SOCKS-004,3,120,148
2022-10-19,SOCKS-004,5,200,226
2022-10-20,SOCKS-004,5,200,333
2022-10-21,SOCKS-004,4,160,324
2022-10-22,SOCKS-004,5,200,477
2022-10-23,SOCKS-004,4,160,319
2022-10-24,SOCKS-004,6,240,240
2022-10-25,SOCKS-004,5,200,443
2022-10-26,SOCKS-004,6,240,179
2022-10-27,SOCKS-004,6,240,458
2022-10-28,SOCKS-004,6,240,114
2022-10-29,SOCKS-004,6,240,295
2022-10-30,SOCKS-004,5,200,430
2022-10-31,SOCKS-004,6,240,176
2022-11-01,SOCKS-004,10,400,392
2022-11-02,SOCKS-004,9,360,176
2022-11-03,SOCKS-004,12,480,328
2022-11-04,SOCKS-004,11,440,160
2022-11-05,SOCKS-004,10,400,125
2022-11-06,SOCKS-004,10,400,425
2022-11-07,SOCKS-004,10,400,462
2022-11-08,SOCKS-004,10,400,374
2022-11-09,SOCKS-004,12,480,423
2022-11-10,SOCKS-004,11,440,264
2022-11-11,SOCKS-004,10,400,160
2022-11-12,SOCKS-004,11,440,252
2022-11-13,SOCKS-004,8,320,324
2022-11-14,SOCKS-004,11,440,117
2022-11-15,SOCKS-004,16,640,109
2022-11-16,SOCKS-004,8,320,432
2022-11-17,SOCKS-004,10,400,456
2022-11-18,SOCKS-004,11,440,305
2022-11-19,SOCKS-004,12,480,386
2022-11-20,SOCKS-004,11,440,192
2022-11-21,SOCKS-004,12,480,408
2022-11-22,SOCKS-004,15,600,101
2022-11-23,SOCKS-004,15,600,441
2022-11-24,SOCKS-004,11,440,248
2022-11-25,SOCKS-004,10,400,304
2022-11-26,SOCKS-004,10,400,253
2022-11-27,SOCKS-004,15,600,266
2022-11-28,SOCKS-004,14,560,439
2022-11-29,SOCKS-004,13,520,319
2022-11-30,SOCKS-004,13,520,374
2022-12-01,SOCKS-004,18,720,452
2022-12-02,SOCKS-004,9,360,212
2022-12-03,SOCKS-004,17,680,190
2022-12-04,SOCKS-004,14,560,176
2022-12-05,SOCKS-004,19,760,476
2022-12-06,SOCKS-004,12,480,338
2022-12-07,SOCKS-004,16,640,214
2022-12-08,SOCKS-004,18,720,147
2022-12-09,SOCKS-004,19,760,290
2022-12-10,SOCKS-004,17,680,395
2022-12-11,SOCKS-004,16,640,276
2022-12-12,SOCKS-004,20,800,302
2022-12-13,SOCKS-004,18,720,284
2022-12-14,SOCKS-004,15,600,462
2022-12-15,SOCKS-004,19,760,479
2022-12-16,SOCKS-004,21,840,142
2022-12-17,SOCKS-004,19,760,474
2022-12-18,SOCKS-004,20,800,336
2022-12-19,SOCKS-004,21,840,392
2022-12-20,SOCKS-004,17,680,224
2022-12-21,SOCKS-004,22,880,178
2022-12-22,SOCKS-004,25,1000,275
2022-12-23,SOCKS-004,20,800,457
2022-12-24,SOCKS-004,19,760,205
2022-12-25,SOCKS-004,12,480,292
2022-12-26,SOCKS-004,19,760,303
2022-12-27,SOCKS-004,22,880,366
2022-12-28,SOCKS-004,25,1000,238
2022-12-29,SOCKS-004,19,760,391
2022-12-30,SOCKS-004,23,920,245
2022-12-31,SOCKS-004,19,760,413
2023-01-01,SOCKS-004,9,360,386
2023-01-02,SOCKS-004,9,360,410
2023-01-03,SOCKS-004,9,360,485
2023-01-04,SOCKS-004,8,320,329
2023-01-05,SOCKS-004,11,440,297
2023-01-06,SOCKS-004,8,320,422
2023-01-07,SOCKS-004,10,400,208
2023-01-08,SOCKS-004,9,360,215
2023-01-09,SOCKS-004,9,360,156
2023-01-10,SOCKS-004,11,440,149
2023-01-11,SOCKS-004,8,320,181
2023-01-12,SOCKS-004,10,400,471
2023-01-13,SOCKS-004,8,320,183
2023-01-14,SOCKS-004,7,280,142
2023-01-15,SOCKS-004,9,360,397
2023-01-16,SOCKS-004,9,360,232
2023-01-17,SOCKS-004,12,480,356
2023-01-18,SOCKS-004,8,320,485
2023-01-19,SOCKS-004,13,520,248
2023-01-20,SOCKS-004,10,400,187
2023-01-21,SOCKS-004,14,560,481
2023-01-22,SOCKS-004,11,440,452
2023-01-23,SOCKS-004,13,520,302
2023-01-24,SOCKS-004,12,480,123
2023-01-25,SOCKS-004,12,480,307
2023-01-26,SOCKS-004,14,560,379
2023-01-27,SOCKS-004,14,560,293
2023-01-28,SOCKS-004,12,480,435
2023-01-29,SOCKS-004,13,520,174
2023-01-30,SOCKS-004,11,440,262
2023-01-31,SOCKS-004,14,560,285
2023-02-01,SOCKS-004,10,400,153
2023-02-02,SOCKS-004,9,360,486
2023-02-03,SOCKS-004,10,400,237
2023-02-04,SOCKS-004,11,440,141
2023-02-05,SOCKS-004,14,560,449
2023-02-06,SOCKS-004,12,480,125
2023-02-07,SOCKS-004,9,360,470
2023-02-08,SOCKS-004,15,600,205
2023-02-09,SOCKS-004,10,400,229
2023-02-10,SOCKS-004,15,600,228
2023-02-11,SOCKS-004,12,480,172
2023-02-12,SOCKS-004,11,440,479
2023-02-13,SOCKS-004,11,440,267
2023-02-14,SOCKS-004,13,520,249
2023-02-15,SOCKS-004,9,360,245
2023-02-16,SOCKS-004,14,560,300
2023-02-17,SOCKS-004,14,560,233
2023-02-18,SOCKS-004,13,520,106
2023-02-19,SOCKS-004,12,480,371
2023-02-20,SOCKS-004,13,520,436
2023-02-21,SOCKS-004,16,640,291
2023-02-22,SOCKS-004,13,520,480
2023-02-23,SOCKS-004,12,480,260
2023-02-24,SOCKS-004,13,520,287
2023-02-25,SOCKS-004,16,640,181
2023-02-26,SOCKS-004,14,560,231
2023-02-27,SOCKS-004,13,520,136
2023-02-28,SOCKS-004,15,600,352
2023-03-01,SOCKS-004,14,560,443
2023-03-02,SOCKS-004,14,560,224
2023-03-03,SOCKS-004,12,480,493
2023-03-04,SOCKS-004,10,400,419
2023-03-05,SOCKS-004,12,480,140
2023-03-06,SOCKS-004,11,440,335
2023-03-07,SOCKS-004,15,600,380
2023-03-08,SOCKS-004,13,520,261
2023-03-09,SOCKS-004,13,520,290
2023-03-10,SOCKS-004,13,520,324
2023-03-11,SOCKS-004,14,560,406
2023-03-12,SOCKS-004,13,520,268
2023-03-13,SOCKS-004,15,600,161
2023-03-14,SOCKS-004,15,600,253
2023-03-15,SOCKS-004,14,560,135
2023-03-16,SOCKS-004,12,480,406
2023-03-17,SOCKS-004,15,600,203
2023-03-18,SOCKS-004,16,640,266
2023-03-19,SOCKS-004,11,440,356
2023-03-20,SOCKS-004,16,640,487
2023-03-21,SOCKS-004,6,240,287
2023-03-22,SOCKS-004,16,640,204
2023-03-23,SOCKS-004,15,600,133
2023-03-24,SOCKS-004,15,600,453
2023-03-25,SOCKS-004,15,600,330
2023-03-26,SOCKS-004,13,520,164
2023-03-27,SOCKS-004,16,640,432
2023-03-28,SOCKS-004,14,560,340
2023-03-29,SOCKS-004,10,400,127
2023-03-30,SOCKS-004,14,560,206
2023-03-31,SOCKS-004,15,600,244
2023-04-01,SOCKS-004,13,520,238
2023-04-02,SOCKS-004,15,600,383
2023-04-03,SOCKS-004,14,560,222
2023-04-04,SOCKS-004,11,440,419
2023-04-05,SOCKS-004,16,640,109
2023-04-06,SOCKS-004,16,640,107
2023-04-07,SOCKS-004,12,480,296
2023-04-08,SOCKS-004,12,480,297
2023-04-09,SOCKS-004,14,560,392
2023-04-10,SOCKS-004,18,720,484
2023-04-11,SOCKS-004,15,600,314
2023-04-12,SOCKS-004,16,640,389
2023-04-13,SOCKS-004,16,640,293
2023-04-14,SOCKS-004,13,520,131
2023-04-15,SOCKS-004,16,640,344
2023-04-16,SOCKS-004,12,480,171
2023-04-17,SOCKS-004,16,640,145
2023-04-18,SOCKS-004,14,560,424
2023-04-19,SOCKS-004,13,520,478
2023-04-20,SOCKS-004,12,480,238
2023-04-21,SOCKS-004,11,440,425
2023-04-22,SOCKS-004,9,360,433
2023-04-23,SOCKS-004,14,560,458
2023-04-24,SOCKS-004,17,680,244
2023-04-25,SOCKS-004,16,640,425
2023-04-26,SOCKS-004,18,720,418
2023-04-27,SOCKS-004,18,720,252
2023-04-28,SOCKS-004,14,560,203
2023-04-29,SOCKS-004,11,440,155
2023-04-30,SOCKS-004,17,680,377
2023-05-01,SOCKS-004,14,560,268
2023-05-02,SOCKS-004,14,560,122
2023-05-03,SOCKS-004,12,480,293
2023-05-04,SOCKS-004,16,640,243
2023-05-05,SOCKS-004,13,520,268
2023-05-06,SOCKS-004,12,480,386
2023-05-07,SOCKS-004,10,400,414
2023-05-08,SOCKS-004,16,640,396
2023-05-09,SOCKS-004,11,440,267
2023-05-10,SOCKS-004,13,520,477
2023-05-11,SOCKS-004,15,600,429
2023-05-12,SOCKS-004,12,480,231
2023-05-13,SOCKS-004,15,600,430
2023-05-14,SOCKS-004,13,520,369
2023-05-15,SOCKS-004,12,480,262
2023-05-16,SOCKS-004,11,440,430
2023-05-17,SOCKS-004,15,600,373
2023-05-18,SOCKS-004,13,520,119
2023-05-19,SOCKS-004,13,520,409
2023-05-20,SOCKS-004,8,320,130
2023-05-21,SOCKS-004,11,440,352
2023-05-22,SOCKS-004,9,360,118
2023-05-23,SOCKS-004,13,520,102
2023-05-24,SOCKS-004,14,560,335
2023-05-25,SOCKS-004,13,520,289
2023-05-26,SOCKS-004,13,520,449
2023-05-27,SOCKS-004,13,520,238
2023-05-28,SOCKS-004,12,480,375
2023-05-29,SOCKS-004,11,440,302
2023-05-30,SOCKS-004,10,400,235
2023-05-31,SOCKS-004,13,520,457
2023-06-01,SOCKS-004,16,640,146
2023-06-02,SOCKS-004,12,480,446
2023-06-03,SOCKS-004,12,480,312
2023-06-04,SOCKS-004,15,600,103
2023-06-05,SOCKS-004,13,520,175
2023-06-06,SOCKS-004,13,520,201
2023-06-07,SOCKS-004,10,400,205
2023-06-08,SOCKS-004,11,440,374
2023-06-09,SOCKS-004,10,400,187
2023-06-10,SOCKS-004,11,440,127
2023-06-11,SOCKS-004,12,480,344
2023-06-12,SOCKS-004,14,560,304
2023-06-13,SOCKS-004,10,400,157
2023-06-14,SOCKS-004,13,520,467
2023-06-15,SOCKS-004,15,600,183
2023-06-16,SOCKS-004,10,400,251
2023-06-17,SOCKS-004,10,400,257
2023-06-18,SOCKS-004,11,440,402
2023-06-19,SOCKS-004,9,360,211
2023-06-20,SOCKS-004,9,360,142
2023-06-21,SOCKS-004,12,480,363
2023-06-22,SOCKS-004,10,400,183
2023-06-23,SOCKS-004,9,360,115
2023-06-24,SOCKS-004,8,320,276
2023-06-25,SOCKS-004,13,520,162
2023-06-26,SOCKS-004,10,400,345
2023-06-27,SOCKS-004,6,240,388
2023-06-28,SOCKS-004,9,360,378
2023-06-29,SOCKS-004,11,440,305
2023-06-30,SOCKS-004,8,320,333
2023-07-01,SOCKS-004,9,360,145
2023-07-02,SOCKS-004,12,480,348
2023-07-03,SOCKS-004,11,440,345
2023-07-04,SOCKS-004,8,320,289
2023-07-05,SOCKS-004,8,320,151
2023-07-06,SOCKS-004,9,360,427
2023-07-07,SOCKS-004,7,280,380
2023-07-08,SOCKS-004,9,360,442
2023-07-09,SOCKS-004,9,360,232
2023-07-10,SOCKS-004,7,280,371
2023-07-11,SOCKS-004,5,200,345
2023-07-12,SOCKS-004,8,320,201
2023-07-13,SOCKS-004,7,280,409
2023-07-14,SOCKS-004,9,360,460
2023-07-15,SOCKS-004,9,360,437
2023-07-16,SOCKS-004,8,320,210
2023-07-17,SOCKS-004,9,360,420
2023-07-18,SOCKS-004,9,360,156
2023-07-19,SOCKS-004,9,360,475
2023-07-20,SOCKS-004,9,360,456
2023-07-21,SOCKS-004,5,200,474
2023-07-22,SOCKS-004,7,280,230
2023-07-23,SOCKS-004,7,280,428
2023-07-24,SOCKS-004,7,280,229
2023-07-25,SOCKS-004,9,360,122
2023-07-26,SOCKS-004,9,360,108
2023-07-27,SOCKS-004,7,280,112
2023-07-28,SOCKS-004,7,280,151
2023-07-29,SOCKS-004,6,240,308
2023-07-30,SOCKS-004,9,360,290
2023-07-31,SOCKS-004,7,280,150
2023-08-01,SOCKS-004,8,320,208
2023-08-02,SOCKS-004,8,320,306
2023-08-03,SOCKS-004,6,240,227
2023-08-04,SOCKS-004,6,240,204
2023-08-05,SOCKS-004,7,280,464
2023-08-06,SOCKS-004,5,200,463
2023-08-07,SOCKS-004,6,240,380
2023-08-08,SOCKS-004,7,280,110
2023-08-09,SOCKS-004,5,200,289
2023-08-10,SOCKS-004,7,280,188
2023-08-11,SOCKS-004,7,280,113
2023-08-12,SOCKS-004,7,280,356
2023-08-13,SOCKS-004,6,240,424
2023-08-14,SOCKS-004,5,200,488
2023-08-15,SOCKS-004,6,240,108
2023-08-16,SOCKS-004,4,160,217
2023-08-17,SOCKS-004,7,280,485
2023-08-18,SOCKS-004,6,240,113
2023-08-19,SOCKS-004,4,160,444
2023-08-20,SOCKS-004,7,280,499
2023-08-21,SOCKS-004,8,320,210
2023-08-22,SOCKS-004,5,200,282
2023-08-23,SOCKS-004,5,200,485
2023-08-24,SOCKS-004,4,160,382
2023-08-25,SOCKS-004,6,240,427
2023-08-26,SOCKS-004,6,240,122
2023-08-27,SOCKS-004,5,200,461
2023-08-28,SOCKS-004,5,200,192
2023-08-29,SOCKS-004,6,240,323
2023-08-30,SOCKS-004,4,160,324
2023-08-31,SOCKS-004,7,280,314
2023-09-01,SOCKS-004,5,200,291
2023-09-02,SOCKS-004,5,200,293
2023-09-03,SOCKS-004,6,240,479
2023-09-04,SOCKS-004,5,200,110
2023-09-05,SOCKS-004,5,200,286
2023-09-06,SOCKS-004,5,200,227
2023-09-07,SOCKS-004,5,200,127
2023-09-08,SOCKS-004,4,160,237
2023-09-09,SOCKS-004,5,200,418
2023-09-10,SOCKS-004,6,240,393
2023-09-11,SOCKS-004,4,160,330
2023-09-12,SOCKS-004,4,160,130
2023-09-13,SOCKS-004,5,200,234
2023-09-14,SOCKS-004,5,200,257
2023-09-15,SOCKS-004,5,200,136
2023-09-16,SOCKS-004,5,200,312
2023-09-17,SOCKS-004,5,200,407
2023-09-18,SOCKS-004,4,160,338
2023-09-19,SOCKS-004,5,200,492
2023-09-20,SOCKS-004,5,200,267
2023-09-21,SOCKS-004,4,160,399
2023-09-22,SOCKS-004,5,200,317
2023-09-23,SOCKS-004,6,240,321
2023-09-24,SOCKS-004,4,160,426
2023-09-25,SOCKS-004,4,160,341
2023-09-26,SOCKS-004,6,240,458
2023-09-27,SOCKS-004,4,160,387
2023-09-28,SOCKS-004,5,200,390
2023-09-29,SOCKS-004,5,200,376
2023-09-30,SOCKS-004,4,160,476
2023-10-01,SOCKS-004,5,200,262
2023-10-02,SOCKS-004,5,200,464
2023-10-03,SOCKS-004,5,200,452
2023-10-04,SOCKS-004,5,200,322
2023-10-05,SOCKS-004,4,160,217
2023-10-06,SOCKS-004,5,200,246
2023-10-07,SOCKS-004,5,200,206
2023-10-08,SOCKS-004,5,200,172
2023-10-09,SOCKS-004,4,160,456
2023-10-10,SOCKS-004,4,160,309
2023-10-11,SOCKS-004,5,200,191
2023-10-12,SOCKS-004,2,80,222
2023-10-13,SOCKS-004,5,200,408
2023-10-14,SOCKS-004,5,200,447
2023-10-15,SOCKS-004,6,240,285
2023-10-16,SOCKS-004,5,200,175
2023-10-17,SOCKS-004,3,120,150
2023-10-18,SOCKS-004,6,240,310
2023-10-19,SOCKS-004,4,160,379
2023-10-20,SOCKS-004,5,200,475
2023-10-21,SOCKS-004,5,200,181
2023-10-22,SOCKS-004,5,200,372
2023-10-23,SOCKS-004,4,160,167
2023-10-24,SOCKS-004,6,240,448
2023-10-25,SOCKS-004,5,200,295
2023-10-26,SOCKS-004,4,160,297
2023-10-27,SOCKS-004,6,240,381
2023-10-28,SOCKS-004,6,240,339
2023-10-29,SOCKS-004,6,240,458
2023-10-30,SOCKS-004,5,200,264
2023-10-31,SOCKS-004,6,240,406
2023-11-01,SOCKS-004,7,280,438
2023-11-02,SOCKS-004,9,360,155
2023-11-03,SOCKS-004,11,440,201
2023-11-04,SOCKS-004,11,440,433
2023-11-05,SOCKS-004,10,400,360
2023-11-06,SOCKS-004,11,440,474
2023-11-07,SOCKS-004,13,520,279
2023-11-08,SOCKS-004,10,400,349
2023-11-09,SOCKS-004,11,440,382
2023-11-10,SOCKS-004,11,440,302
2023-11-11,SOCKS-004,11,440,178
2023-11-12,SOCKS-004,10,400,209
2023-11-13,SOCKS-004,13,520,189
2023-11-14,SOCKS-004,7,280,441
2023-11-15,SOCKS-004,12,480,333
2023-11-16,SOCKS-004,10,400,359
2023-11-17,SOCKS-004,8,320,142
2023-11-18,SOCKS-004,13,520,307
2023-11-19,SOCKS-004,13,520,255
2023-11-20,SOCKS-004,11,440,159
2023-11-21,SOCKS-004,13,520,369
2023-11-22,SOCKS-004,10,400,316
2023-11-23,SOCKS-004,14,560,419
2023-11-24,SOCKS-004,12,480,298
2023-11-25,SOCKS-004,15,600,264
2023-11-26,SOCKS-004,14,560,321
2023-11-27,SOCKS-004,14,560,381
2023-11-28,SOCKS-004,13,520,164
2023-11-29,SOCKS-004,14,560,356
2023-11-30,SOCKS-004,14,560,334
2023-12-01,SOCKS-004,17,680,173
2023-12-02,SOCKS-004,16,640,286
2023-12-03,SOCKS-004,15,600,210
2023-12-04,SOCKS-004,17,680,317
2023-12-05,SOCKS-004,16,640,238
2023-12-06,SOCKS-004,21,840,169
2023-12-07,SOCKS-004,16,640,313
2023-12-08,SOCKS-004,21,840,155
2023-12-09,SOCKS-004,17,680,446
2023-12-10,SOCKS-004,18,720,469
2023-12-11,SOCKS-004,12,480,477
2023-12-12,SOCKS-004,13,520,424
2023-12-13,SOCKS-004,19,760,159
2023-12-14,SOCKS-004,17,680,496
2023-12-15,SOCKS-004,20,800,137
2023-12-16,SOCKS-004,23,920,124
2023-12-17,SOCKS-004,15,600,257
2023-12-18,SOCKS-004,21,840,156
2023-12-19,SOCKS-004,14,560,155
2023-12-20,SOCKS-004,21,840,164
2023-12-21,SOCKS-004,20,800,489
2023-12-22,SOCKS-004,19,760,188
2023-12-23,SOCKS-004,21,840,333
2023-12-24,SOCKS-004,18,720,230
2023-12-25,SOCKS-004,20,800,101
2023-12-26,SOCKS-004,17,680,428
2023-12-27,SOCKS-004,20,800,160
2023-12-28,SOCKS-004,18,720,372
2023-12-29,SOCKS-004,19,760,230
2023-12-30,SOCKS-004,22,880,142
2023-12-31,SOCKS-004,25,1000,277
2024-01-01,SOCKS-004,9,360,392
2024-01-02,SOCKS-004,10,400,435
2024-01-03,SOCKS-004,11,440,238
2024-01-04,SOCKS-004,9,360,224
2024-01-05,SOCKS-004,10,400,291
2024-01-06,SOCKS-004,10,400,164
2024-01-07,SOCKS-004,10,400,187
2024-01-08,SOCKS-004,8,320,160
2024-01-09,SOCKS-004,15,600,370
2024-01-10,SOCKS-004,11,440,318
2024-01-11,SOCKS-004,9,360,111
2024-01-12,SOCKS-004,8,320,336
2024-01-13,SOCKS-004,11,440,326
2024-01-14,SOCKS-004,7,280,179
2024-01-15,SOCKS-004,11,440,234
2024-01-16,SOCKS-004,13,520,218
2024-01-17,SOCKS-004,11,440,482
2024-01-18,SOCKS-004,9,360,326
2024-01-19,SOCKS-004,11,440,460
2024-01-20,SOCKS-004,14,560,467
2024-01-21,SOCKS-004,13,520,214
2024-01-22,SOCKS-004,15,600,134
2024-01-23,SOCKS-004,13,520,231
2024-01-24,SOCKS-004,12,480,180
2024-01-25,SOCKS-004,11,440,272
2024-01-26,SOCKS-004,13,520,162
2024-01-27,SOCKS-004,14,560,255
2024-01-28,SOCKS-004,15,600,421
2024-01-29,SOCKS-004,8,320,267
2024-01-30,SOCKS-004,12,480,288
2024-01-31,SOCKS-004,8,320,499
2024-02-01,SOCKS-004,12,480,171
2024-02-02,SOCKS-004,16,640,225
2024-02-03,SOCKS-004,10,400,294
2024-02-04,SOCKS-004,13,520,257
2024-02-05,SOCKS-004,15,600,492
2024-02-06,SOCKS-004,9,360,153
2024-02-07,SOCKS-004,16,640,302
2024-02-08,SOCKS-004,14,560,130
2024-02-09,SOCKS-004,11,440,483
2024-02-10,SOCKS-004,9,360,386
2024-02-11,SOCKS-004,9,360,206
2024-02-12,SOCKS-004,13,520,374
2024-02-13,SOCKS-004,11,440,436
2024-02-14,SOCKS-004,15,600,194
2024-02-15,SOCKS-004,13,520,353
2024-02-16,SOCKS-004,11,440,334
2024-02-17,SOCKS-004,15,600,413
2024-02-18,SOCKS-004,11,440,315
2024-02-19,SOCKS-004,14,560,189
2024-02-20,SOCKS-004,11,440,410
2024-02-21,SOCKS-004,14,560,120
2024-02-22,SOCKS-004,9,360,151
2024-02-23,SOCKS-004,10,400,212
2024-02-24,SOCKS-004,14,560,399
2024-02-25,SOCKS-004,14,560,424
2024-02-26,SOCKS-004,12,480,167
2024-02-27,SOCKS-004,11,440,150
2024-02-28,SOCKS-004,10,400,280
2024-02-29,SOCKS-004,12,480,173
2024-03-01,SOCKS-004,13,520,274
2024-03-02,SOCKS-004,15,600,228
2024-03-03,SOCKS-004,15,600,390
2024-03-04,SOCKS-004,13,520,158
2024-03-05,SOCKS-004,11,440,100
2024-03-06,SOCKS-004,14,560,384
2024-03-07,SOCKS-004,15,600,188
2024-03-08,SOCKS-004,13,520,477
2024-03-09,SOCKS-004,13,520,445
2024-03-10,SOCKS-004,11,440,486
2024-03-11,SOCKS-004,17,680,440
2024-03-12,SOCKS-004,13,520,328
2024-03-13,SOCKS-004,15,600,270
2024-03-14,SOCKS-004,15,600,221
2024-03-15,SOCKS-004,14,560,326
2024-03-16,SOCKS-004,14,560,128
2024-03-17,SOCKS-004,19,760,346
2024-03-18,SOCKS-004,11,440,160
2024-03-19,SOCKS-004,18,720,246
2024-03-20,SOCKS-004,13,520,143
2024-03-21,SOCKS-004,15,600,243
2024-03-22,SOCKS-004,17,680,495
2024-03-23,SOCKS-004,15,600,154
2024-03-24,SOCKS-004,16,640,260
2024-03-25,SOCKS-004,16,640,384
2024-03-26,SOCKS-004,12,480,130
2024-03-27,SOCKS-004,12,480,211
2024-03-28,SOCKS-004,14,560,237
2024-03-29,SOCKS-004,9,360,173
2024-03-30,SOCKS-004,14,560,286
2024-03-31,SOCKS-004,15,600,469
2024-04-01,SOCKS-004,15,600,186
2024-04-02,SOCKS-004,14,560,208
2024-04-03,SOCKS-004,18,720,347
2024-04-04,SOCKS-004,12,480,168
2024-04-05,SOCKS-004,12,480,195
2024-04-06,SOCKS-004,16,640,411
2024-04-07,SOCKS-004,15,600,212
2024-04-08,SOCKS-004,20,800,224
2024-04-09,SOCKS-004,16,640,220
2024-04-10,SOCKS-004,19,760,296
2024-04-11,SOCKS-004,13,520,484
2024-04-12,SOCKS-004,16,640,359
2024-04-13,SOCKS-004,16,640,260
2024-04-14,SOCKS-004,14,560,388
2024-04-15,SOCKS-004,13,520,272
2024-04-16,SOCKS-004,13,520,347
2024-04-17,SOCKS-004,15,600,161
2024-04-18,SOCKS-004,12,480,386
2024-04-19,SOCKS-004,12,480,333
2024-04-20,SOCKS-004,12,480,428
2024-04-21,SOCKS-004,14,560,236
2024-04-22,SOCKS-004,13,520,205
2024-04-23,SOCKS-004,18,720,433
2024-04-24,SOCKS-004,15,600,480
2024-04-25,SOCKS-004,17,680,240
2024-04-26,SOCKS-004,18,720,485
2024-04-27,SOCKS-004,13,520,246
2024-04-28,SOCKS-004,14,560,188
2024-04-29,SOCKS-004,14,560,184
2024-04-30,SOCKS-004,11,440,266
2024-05-01,SOCKS-004,15,600,108
2024-05-02,SOCKS-004,13,520,380
2024-05-03,SOCKS-004,14,560,320
2024-05-04,SOCKS-004,14,560,425
2024-05-05,SOCKS-004,10,400,295
2024-05-06,SOCKS-004,13,520,449
2024-05-07,SOCKS-004,12,480,437
2024-05-08,SOCKS-004,14,560,253
2024-05-09,SOCKS-004,16,640,322
2024-05-10,SOCKS-004,13,520,220
2024-05-11,SOCKS-004,13,520,441
2024-05-12,SOCKS-004,10,400,227
2024-05-13,SOCKS-004,14,560,454
2024-05-14,SOCKS-004,15,600,136
2024-05-15,SOCKS-004,14,560,480
2024-05-16,SOCKS-004,12,480,367
2024-05-17,SOCKS-004,15,600,156
2024-05-18,SOCKS-004,12,480,265
2024-05-19,SOCKS-004,12,480,215
2024-05-20,SOCKS-004,13,520,283
2024-05-21,SOCKS-004,14,560,291
2024-05-22,SOCKS-004,11,440,419
2024-05-23,SOCKS-004,13,520,224
2024-05-24,SOCKS-004,10,400,435
2024-05-25,SOCKS-004,15,600,374
2024-05-26,SOCKS-004,14,560,248
2024-05-27,SOCKS-004,14,560,382
2024-05-28,SOCKS-004,14,560,372
2024-05-29,SOCKS-004,8,320,307
2024-05-30,SOCKS-004,12,480,224
2024-05-31,SOCKS-004,11,440,105
2024-06-01,SOCKS-004,12,480,396
2024-06-02,SOCKS-004,13,520,373
